adaptation_fraction,method,repeats,adaptation_n,evaluation_n,score_threshold_mean,score_threshold_sd,score_threshold_split_p2_5,score_threshold_split_p97_5,accuracy_mean,accuracy_sd,accuracy_split_p2_5,accuracy_split_p97_5,balanced_accuracy_mean,balanced_accuracy_sd,balanced_accuracy_split_p2_5,balanced_accuracy_split_p97_5,macro_f1_mean,macro_f1_sd,macro_f1_split_p2_5,macro_f1_split_p97_5,fake_recall_mean,fake_recall_sd,fake_recall_split_p2_5,fake_recall_split_p97_5,real_recall_mean,real_recall_sd,real_recall_split_p2_5,real_recall_split_p97_5,predicted_real_rate_mean,predicted_real_rate_sd,predicted_real_rate_split_p2_5,predicted_real_rate_split_p97_5,platt_slope_mean,platt_slope_sd,platt_slope_split_p2_5,platt_slope_split_p97_5,platt_intercept_mean,platt_intercept_sd,platt_intercept_split_p2_5,platt_intercept_split_p97_5,brier_mean,brier_sd,brier_split_p2_5,brier_split_p97_5,log_loss_mean,log_loss_sd,log_loss_split_p2_5,log_loss_split_p97_5
0.05,adaptation_balanced_accuracy_threshold,200,1029,19558,-0.0225168838185116,0.36107884518563144,-0.6979926828454476,0.773504451933617,0.4475713263114838,0.09487888745001836,0.25827282953267205,0.63765083341855,0.5103073014128998,0.006058301211641199,0.49448027996894295,0.5179420649557862,0.41748209812585074,0.06726562324713414,0.23356145656198588,0.49636944208696515,0.6270967741935484,0.18162106387765017,0.22820371188687583,0.9479120636323466,0.3935178286322511,0.1779676649618864,0.05088810537519959,0.7609316790846196,0.3887473156764496,0.17874672392522284,0.051165763370487796,0.7634459044892116,,,,,,,,,,,,,,,,
0.05,adaptation_platt_probability_0.5,200,1029,19558,,,,,0.7685836997648022,1.2387122754013052e-05,0.7685346149913079,0.7685857449636977,0.5000029160798104,1.68657555893037e-05,0.5,0.5000772104500825,0.4345877508817019,4.8472552849380255e-05,0.4345764671870483,0.4347935322244566,1.2152010605391075e-05,5.049764896573013e-05,0.0,0.0002209456473707468,0.9999936801490154,2.5480675348002758e-05,0.9999334752527941,1.0,0.9999923305041415,2.9778368946811292e-05,0.9998977400552204,1.0,0.007718274874082792,0.09873633576096978,-0.18394028454427946,0.18777816314338883,1.2046725542753967,0.025300909149374516,1.158621025084296,1.2572591386582541,0.1780268175147487,0.0002309900967438394,0.17786244097636678,0.17874780663853676,0.5414212985425612,0.0006178186818394163,0.5409811750813938,0.543290408376316
0.05,locked_zero_threshold,200,1029,19558,0.0,0.0,0.0,0.0,0.43553021781368245,0.0007213953998769734,0.43429415073115857,0.4368557623478883,0.5161093779139486,0.0008715814012921648,0.51461426148594,0.5177475682603289,0.4262418180892694,0.0006814174172670897,0.4250120197188568,0.4274248138660853,0.6661157755192221,0.0015928675143118915,0.6632733097657977,0.669244365885992,0.36610298030867483,0.0008458083434638992,0.3644209020755721,0.3676839409260245,0.35864710093056545,0.0007723580012823461,0.3570405971980775,0.36010967379077613,,,,,,,,,,,,,,,,
0.1,adaptation_balanced_accuracy_threshold,200,2058,18529,-0.05250695540544748,0.281986887622795,-0.553989921592418,0.363635490550795,0.4514212855523773,0.07217215078812385,0.3292919207728426,0.6026822818284852,0.5123136739707037,0.005214271683409355,0.4983134483847222,0.5184978281812185,0.42742655841129573,0.045655128816917134,0.3266878958209595,0.49485104780779027,0.625673973880597,0.1408558142726114,0.3037546641791045,0.8459013526119403,0.3989533740608104,0.1361760400741318,0.17376413173232216,0.6926901200758375,0.39325408818608665,0.13720275217272054,0.1692320146796913,0.6935128717146097,,,,,,,,,,,,,,,,
0.1,adaptation_platt_probability_0.5,200,2058,18529,,,,,0.7685792541421554,3.816216639786046e-06,0.7685789842948891,0.7685789842948891,0.5000026203869791,1.5109342584105544e-05,0.5,0.5000814945836438,0.4345812655232716,3.968996538265293e-05,0.43457430576747025,0.43480341273310025,6.996268656716417e-06,3.988229829596468e-05,0.0,0.0002332089552238806,0.9999982445053015,1.0990571738754713e-05,0.9999982445053016,1.0,0.999997031680069,1.7277596818562694e-05,0.9999446813103784,1.0,0.00876093542627281,0.0694165175525095,-0.12782716216943912,0.16511585233054296,1.2040478688105367,0.01783822587440112,1.1710258657637562,1.2438287093398068,0.17795517570935118,0.00013089615589578985,0.17786498935978864,0.17837861402907532,0.5412289000179346,0.00035173932137364097,0.5409865642797559,0.5423412761923916
0.1,locked_zero_threshold,200,2058,18529,0.0,0.0,0.0,0.0,0.4354201521938583,0.0012141695555095066,0.43294025581520856,0.43758432727076474,0.5159823063820355,0.0013384864976047994,0.5135268047337046,0.5184050076272314,0.42613661682082227,0.0011310695684745723,0.4238645191440849,0.428168242390675,0.6659608208955224,0.0022451594187559627,0.6616138059701493,0.6702541977611941,0.3660037918685486,0.0014146485318759629,0.3631749877115371,0.3690067410996419,0.35860650871606664,0.0011958349760920496,0.35651816072103193,0.3608438124021804,,,,,,,,,,,,,,,,
0.2,adaptation_balanced_accuracy_threshold,200,4117,16470,-0.020746524230412056,0.14470362632156894,-0.2378297765920714,0.3280981963927472,0.44366970248937465,0.04100147417844128,0.338682452944748,0.5102231329690347,0.5150157945796952,0.0035795550102985883,0.5069034144926081,0.519870776133771,0.42909541108791305,0.03347642522409846,0.3376041882746269,0.4706398381583938,0.6478220939385987,0.07370674546978812,0.5003804775649435,0.8189582786670166,0.3822094952207915,0.07539772808436378,0.1940951101982779,0.5129552097322064,0.3752604735883424,0.07494905578220648,0.19107468123861568,0.509869459623558,,,,,,,,,,,,,,,,
0.2,adaptation_platt_probability_0.5,200,4117,16470,,,,,0.7686095931997573,2.2260180681725107e-16,0.7686095931997571,0.7686095931997571,0.5,0.0,0.5,0.5,0.4345840914552507,1.1130090340862554e-16,0.4345840914552508,0.4345840914552508,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.006401722705131815,0.044187354007557196,-0.08313808090059185,0.08414697640838086,1.202128435284297,0.011358321048257508,1.1807176232469978,1.222751201628919,0.17789283826216049,6.689816352754946e-05,0.17784850572086594,0.17809573106663817,0.5410698086187837,0.00018179097113772143,0.5409498525638463,0.5416097304834583
0.2,locked_zero_threshold,200,4117,16470,0.0,0.0,0.0,0.0,0.4354538554948391,0.001528012661853424,0.43217668488160293,0.4383166363084396,0.516031140466346,0.0017358464843512259,0.5127452099765918,0.5190224044719522,0.4261634365601569,0.0014284261696175691,0.42328009241038583,0.42886150795090844,0.6660207294673315,0.0030261019045574686,0.6604565730779323,0.67148386250328,0.3660415514653606,0.0017944458484543536,0.3620309661110672,0.36954340785212103,0.3586226472374014,0.0015653464242612477,0.35518822100789316,0.36144505160898605,,,,,,,,,,,,,,,,
