stage,held_out_fold,model,model_name,ngram_max,min_df,model_parameter,mean_inner_macro_f1,sd_inner_macro_f1,validation_folds,fold_score_1,fold_score_2,fold_score_3,fold_score_4,fold_score_5
nested_inner,3.0,rf,Random Forest,2,5,50.0,0.8770266552225434,0.0011920858835702101,"1,2,4,5",0.8757223963617188,0.8772879526296573,0.8785355453005432,0.8765607265982545,
nested_inner,3.0,rf,Random Forest,2,5,100.0,0.8947517812729611,0.003938457753773134,"1,2,4,5",0.8953968620958656,0.8956686224836325,0.8986643168813779,0.8892773236309683,
nested_inner,4.0,nb,Multinomial NB,1,2,0.1,0.9285493039434409,0.0033161716794666454,"1,2,3,5",0.9266909526071363,0.9253984247554115,0.9329331849203789,0.9291746534908372,
nested_inner,4.0,nb,Multinomial NB,1,2,1.0,0.9319066033248602,0.0027267882845974007,"1,2,3,5",0.9334565937137206,0.9278850347596417,0.933723894681227,0.9325608901448514,
nested_inner,4.0,nb,Multinomial NB,1,2,10.0,0.9217230352175629,0.002276014559668196,"1,2,3,5",0.9221950334501525,0.9188711418594777,0.9243882282456194,0.9214377373150018,
nested_inner,4.0,nb,Multinomial NB,1,5,0.1,0.9261046422841794,0.0025191597004371093,"1,2,3,5",0.9255316851629796,0.9233052438179221,0.9294012849252696,0.9261803552305462,
nested_inner,4.0,nb,Multinomial NB,1,5,1.0,0.9288645909651388,0.0032654378954088898,"1,2,3,5",0.9304927369063045,0.9241116163556012,0.9313927563019995,0.9294612542966503,
nested_inner,4.0,nb,Multinomial NB,1,5,10.0,0.9218764828332074,0.0026027605544120666,"1,2,3,5",0.9225351642677769,0.9184451639628368,0.9247242251572536,0.9218013779449623,
nested_inner,4.0,nb,Multinomial NB,2,2,0.1,0.9353203270767729,0.0030483086840015806,"1,2,3,5",0.9322601353980235,0.9334634556382129,0.9389985016157809,0.9365592156550739,
nested_inner,4.0,nb,Multinomial NB,2,2,1.0,0.9360924358491944,0.0022750167815171344,"1,2,3,5",0.9359272295140992,0.9339990268371556,0.939291378514802,0.9351521085307206,
nested_inner,4.0,nb,Multinomial NB,2,2,10.0,0.9219058785702933,0.001932009852076164,"1,2,3,5",0.9216228387280009,0.9197486607770171,0.9244463969861945,0.9218056177899611,
nested_inner,4.0,nb,Multinomial NB,2,5,0.1,0.9309311624494876,0.004370738670382878,"1,2,3,5",0.9288955443159148,0.9261677053025585,0.9362493053205005,0.9324120948589767,
nested_inner,4.0,nb,Multinomial NB,2,5,1.0,0.9310383030400862,0.0033959205353011612,"1,2,3,5",0.9301095537534617,0.9271099569401835,0.9352705500890217,0.9316631513776776,
nested_inner,4.0,nb,Multinomial NB,2,5,10.0,0.9229364110675407,0.0013552526860590227,"1,2,3,5",0.9226286361055247,0.9215777461789187,0.9248138826230943,0.9227253793626247,
nested_inner,4.0,lr,Logistic Regression,1,2,0.1,0.9020999195116219,0.0011128300794287947,"1,2,3,5",0.9030070569949485,0.9007168671717942,0.9029959774995767,0.901679776380168,
nested_inner,4.0,lr,Logistic Regression,1,2,1.0,0.9332962007803883,0.0027085845526748247,"1,2,3,5",0.9333173158008641,0.9313895709544264,0.9371195852553827,0.93135833111088,
nested_inner,4.0,lr,Logistic Regression,1,2,10.0,0.9384352944185458,0.0018502073845606838,"1,2,3,5",0.9380400882086739,0.9379386401675786,0.9410571429796384,0.9367053063182919,
nested_inner,4.0,lr,Logistic Regression,1,5,0.1,0.9041985084441132,0.0014499881447082267,"1,2,3,5",0.9044983160605555,0.9027677927709119,0.9060927002943637,0.9034352246506215,
nested_inner,4.0,lr,Logistic Regression,1,5,1.0,0.9331462515934136,0.0030392850745882224,"1,2,3,5",0.9332055436895457,0.9294311258134389,0.9368746323547752,0.9330737045158944,
nested_inner,4.0,lr,Logistic Regression,1,5,10.0,0.9364532644562553,0.0026362865027980686,"1,2,3,5",0.9340092431930673,0.9374199913982848,0.9397267705284391,0.9346570527052301,
nested_inner,4.0,lr,Logistic Regression,2,2,0.1,0.9003951832055004,0.0012782901554943206,"1,2,3,5",0.9004818574662186,0.8989844914773549,0.9020641682196064,0.9000502156588218,
nested_inner,4.0,lr,Logistic Regression,2,2,1.0,0.9348881931016024,0.0031621023678074663,"1,2,3,5",0.9332055436895457,0.9333689888595749,0.939630095109182,0.9333481447481071,
nested_inner,4.0,lr,Logistic Regression,2,2,10.0,0.9437420757608406,0.002777076411299929,"1,2,3,5",0.9450811822158501,0.9435463213591279,0.9463837552498541,0.9399570442185304,
nested_inner,4.0,lr,Logistic Regression,2,5,0.1,0.9040181616723948,0.0013278682779421752,"1,2,3,5",0.9037358056516348,0.9032073759163637,0.9059709908148054,0.9031584743067758,
nested_inner,4.0,lr,Logistic Regression,2,5,1.0,0.9347113261207672,0.0035306353089697693,"1,2,3,5",0.9335714667243838,0.9315292230582135,0.9397560044531199,0.933988610247352,
nested_inner,4.0,lr,Logistic Regression,2,5,10.0,0.9397425842310629,0.002270084042490879,"1,2,3,5",0.9389579738011856,0.939632203406612,0.9428762986276289,0.937503861088825,
nested_inner,4.0,svm,Linear SVM,1,2,0.1,0.9343536474307517,0.00337112580056476,"1,2,3,5",0.934740976156252,0.9313456129597152,0.9389397539013056,0.9323882467057334,
nested_inner,4.0,svm,Linear SVM,1,2,1.0,0.9375654136709738,0.002250851725097689,"1,2,3,5",0.9361084797650709,0.9374228579539352,0.9407917650017991,0.9359385519630902,
nested_inner,4.0,svm,Linear SVM,1,2,10.0,0.9226686685538811,0.002551217102093084,"1,2,3,5",0.9228812349398223,0.920267636577799,0.9261421130112275,0.9213836896866754,
nested_inner,4.0,svm,Linear SVM,1,5,0.1,0.9339046249178174,0.0028888958307930162,"1,2,3,5",0.9354118413900541,0.9306973857001652,0.9371034693840662,0.9324058031969841,
nested_inner,4.0,svm,Linear SVM,1,5,1.0,0.9356714464474726,0.0024878174691251305,"1,2,3,5",0.9332224016504669,0.9360984968190794,0.9389565681195244,0.9344083192008195,
nested_inner,4.0,svm,Linear SVM,1,5,10.0,0.9201422622979472,0.001707381022987233,"1,2,3,5",0.9177385220253724,0.9206841679411066,0.9217589662978711,0.9203873929274387,
nested_inner,4.0,svm,Linear SVM,2,2,0.1,0.9362154608950852,0.0030793925941356676,"1,2,3,5",0.9344833304458258,0.9351980754399002,0.9408021270289326,0.934378310665682,
nested_inner,4.0,svm,Linear SVM,2,2,1.0,0.9436311878904132,0.0021878342592684314,"1,2,3,5",0.9439208183837887,0.9440906463337896,0.9458819339999183,0.9406313528441563,
nested_inner,4.0,svm,Linear SVM,2,2,10.0,0.9355714090324017,0.0024318128541850007,"1,2,3,5",0.9368207759826119,0.9343718206486529,0.9382612915861579,0.9328317479121838,
nested_inner,4.0,svm,Linear SVM,2,5,0.1,0.9356814168919764,0.0032502395549604637,"1,2,3,5",0.9343408888611107,0.933609496619441,0.9405324701936402,0.9342428118937138,
nested_inner,4.0,svm,Linear SVM,2,5,1.0,0.9390375119397429,0.0017870051686026491,"1,2,3,5",0.9400173950694353,0.9376835960457939,0.9410571429796384,0.9373919136641042,
nested_inner,4.0,svm,Linear SVM,2,5,10.0,0.9230376971372466,0.0028755779235228414,"1,2,3,5",0.9204346037839319,0.9257869703876858,0.9252516973147992,0.9206775170625697,
nested_inner,4.0,rf,Random Forest,1,2,,0.9207972239900104,0.004077417365282784,"1,2,3,5",0.9222391912285615,0.9199469846372051,0.9253438155034442,0.9156589045908307,
nested_inner,4.0,rf,Random Forest,1,2,50.0,0.8859638372441271,0.0027296184366510613,"1,2,3,5",0.8840825930121736,0.8860527699818181,0.8897925065283789,0.8839274794541375,
nested_inner,4.0,rf,Random Forest,1,2,100.0,0.9030585591578746,0.003822914156099787,"1,2,3,5",0.9028916569314329,0.9031458361301293,0.9077784024590715,0.8984183411108649,
nested_inner,4.0,rf,Random Forest,1,5,,0.9149935643668269,0.00407552726407207,"1,2,3,5",0.9144394114844892,0.9158945395105216,0.9197522310423849,0.9098880754299121,
nested_inner,4.0,rf,Random Forest,1,5,50.0,0.8824513391896985,0.0028402569696271618,"1,2,3,5",0.8820407031344915,0.8820987664499449,0.886269293803727,0.8793965933706307,
nested_inner,4.0,rf,Random Forest,1,5,100.0,0.8998272903380505,0.005396315844424716,"1,2,3,5",0.8982474858385697,0.9004937206570491,0.9067648583967605,0.8938030964598229,
nested_inner,4.0,rf,Random Forest,2,2,,0.91908912934767,0.0034095653936987275,"1,2,3,5",0.9192048272696456,0.919105569878039,0.9231975673939934,0.9148485528490017,
nested_inner,4.0,rf,Random Forest,2,2,50.0,0.8771756794443638,0.0036634588748633533,"1,2,3,5",0.8743605428410577,0.8752894915934138,0.8825036616296931,0.8765490217132904,
nested_inner,4.0,rf,Random Forest,2,2,100.0,0.8965722665582438,0.005982027132336054,"1,2,3,5",0.895984737793339,0.8974197961556878,0.903731184070975,0.8891533482129733,
nested_inner,4.0,rf,Random Forest,2,5,,0.9145864464445084,0.0046347066112504415,"1,2,3,5",0.9129018549653847,0.9121379220587913,0.9215041420075274,0.9118018667463303,
nested_inner,4.0,rf,Random Forest,2,5,50.0,0.8782871434001085,0.002654817360523104,"1,2,3,5",0.8751040639206086,0.8774242222304138,0.881330554697952,0.8792897327514596,
nested_inner,4.0,rf,Random Forest,2,5,100.0,0.8976616977544223,0.004295233239384456,"1,2,3,5",0.8972561675000035,0.8981259877027908,0.9028747095109009,0.892389926303994,
nested_inner,5.0,nb,Multinomial NB,1,2,0.1,0.9293468496934327,0.0022561295369237476,"1,2,3,4",0.9274476453588791,0.9292924401398978,0.9325318369229576,0.9281154763519965,
nested_inner,5.0,nb,Multinomial NB,1,2,1.0,0.9334854791459776,0.0025251412104287316,"1,2,3,4",0.9338347643587035,0.9298447593859978,0.9355407102642128,0.9347216825749962,
nested_inner,5.0,nb,Multinomial NB,1,2,10.0,0.9235649921562415,0.0023590487939606397,"1,2,3,4",0.9216687452422216,0.9214794184993949,0.9249146083318821,0.9261971965514677,
nested_inner,5.0,nb,Multinomial NB,1,5,0.1,0.92807283712607,0.002113732237736235,"1,2,3,4",0.9284810769839258,0.9249856003520869,0.9291700661060207,0.9296546050622467,
nested_inner,5.0,nb,Multinomial NB,1,5,1.0,0.9303249955630901,0.0030669870819351438,"1,2,3,4",0.9316502954015032,0.9258233122442427,0.9311539274959968,0.9326724471106183,
nested_inner,5.0,nb,Multinomial NB,1,5,10.0,0.9231374143995164,0.002447674717546903,"1,2,3,4",0.9230453116066324,0.9197135751318897,0.9247203825336232,0.9250703883259204,
nested_inner,5.0,nb,Multinomial NB,2,2,0.1,0.9352476827366815,0.0030401151381604366,"1,2,3,4",0.9334202246336183,0.9348779648545521,0.9396505720604252,0.9330419693981303,
nested_inner,5.0,nb,Multinomial NB,2,2,1.0,0.9373488497989041,0.0020494684884690305,"1,2,3,4",0.9364470897208813,0.9351558305681149,0.9399425733354028,0.9378499055712175,
nested_inner,5.0,nb,Multinomial NB,2,2,10.0,0.9230828247248326,0.0025967654228545517,"1,2,3,4",0.9225225260211434,0.9199967694009693,0.923537800174954,0.9262742033022635,
nested_inner,5.0,nb,Multinomial NB,2,5,0.1,0.9329370205864426,0.0032846266580057746,"1,2,3,4",0.932386506926223,0.9285048883048426,0.9353732313763283,0.9354834557383759,
nested_inner,5.0,nb,Multinomial NB,2,5,1.0,0.9331818618404797,0.0022981807565043704,"1,2,3,4",0.9320517783214901,0.9306200540609528,0.9342564690978707,0.9357991458816046,
nested_inner,5.0,nb,Multinomial NB,2,5,10.0,0.9235535738862293,0.0029269613975451384,"1,2,3,4",0.9218497635333618,0.9205236875883401,0.9248217442831885,0.9270191001400268,
nested_inner,5.0,lr,Logistic Regression,1,2,0.1,0.9026603392604914,0.002357443009205294,"1,2,3,4",0.9019333611739493,0.8999185148214441,0.9032523266859847,0.9055371543605876,
nested_inner,5.0,lr,Logistic Regression,1,2,1.0,0.934130403889199,0.003980820393307127,"1,2,3,4",0.9334357956793771,0.9291397051526008,0.9387036470060232,0.9352424677187948,
nested_inner,5.0,lr,Logistic Regression,1,2,10.0,0.9392266937681206,0.0025207136249022397,"1,2,3,4",0.9372107433898249,0.938061870182167,0.9428886091855239,0.9387455523149664,
nested_inner,5.0,lr,Logistic Regression,1,5,0.1,0.905531105724782,0.0013635234586770642,"1,2,3,4",0.9047680437168191,0.9042272245572159,0.9058032981605517,0.9073258564645417,
nested_inner,5.0,lr,Logistic Regression,1,5,1.0,0.933973826278813,0.004364304243360007,"1,2,3,4",0.9343511217337704,0.9276996429084333,0.9372737543875365,0.9365707860855114,
nested_inner,5.0,lr,Logistic Regression,1,5,10.0,0.9385169782656734,0.002679647651474793,"1,2,3,4",0.9383817243350718,0.9349413726517432,0.9413349687363965,0.9394098473394821,
nested_inner,5.0,lr,Logistic Regression,2,2,0.1,0.9012546565903444,0.0022449503147756195,"1,2,3,4",0.8992647134275376,0.9000322048575626,0.9013599537691921,0.9043617543070854,
nested_inner,5.0,lr,Logistic Regression,2,2,1.0,0.9351026331410448,0.0035786596945261845,"1,2,3,4",0.9333275430858738,0.9310101419878296,0.9388447344732578,0.937228113017218,
nested_inner,5.0,lr,Logistic Regression,2,2,10.0,0.9434666439193717,0.003632614888342652,"1,2,3,4",0.9408637315850399,0.9413122014742253,0.9487483099124685,0.9429423327057533,
nested_inner,5.0,lr,Logistic Regression,2,5,0.1,0.9049340331943996,0.001883615205975405,"1,2,3,4",0.9028925704155226,0.9039840542345767,0.9056882601012382,0.9071712480262608,
nested_inner,5.0,lr,Logistic Regression,2,5,1.0,0.9353315445739119,0.0036717221569987804,"1,2,3,4",0.9355207390410429,0.9300790269052415,0.9378379725971011,0.9378884397522622,
nested_inner,5.0,lr,Logistic Regression,2,5,10.0,0.9412911480926057,0.002526218140974568,"1,2,3,4",0.9403399474439973,0.9381994021836813,0.9438170767284504,0.9428081660142937,
nested_inner,5.0,svm,Linear SVM,1,2,0.1,0.934723373606746,0.003525065241284324,"1,2,3,4",0.934584788239585,0.9301438692886062,0.9386881899186301,0.9354766469801621,
nested_inner,5.0,svm,Linear SVM,1,2,1.0,0.9386543075998184,0.0029839411392800644,"1,2,3,4",0.9372280911039541,0.9363711360322176,0.9430174840776924,0.9380005191854097,
nested_inner,5.0,svm,Linear SVM,1,2,10.0,0.9237959191750583,0.002859684603779875,"1,2,3,4",0.9203442669441364,0.9236747798643414,0.927346173010385,0.9238184568813703,
nested_inner,5.0,svm,Linear SVM,1,5,0.1,0.9349714376705511,0.004195270044257931,"1,2,3,4",0.9356395075221119,0.9288551827917898,0.9379242452021332,0.9374668151661697,
nested_inner,5.0,svm,Linear SVM,1,5,1.0,0.9369834408970048,0.002649144986531455,"1,2,3,4",0.9369531322333944,0.9332510484841976,0.9387176927515264,0.9390118901189012,
nested_inner,5.0,svm,Linear SVM,1,5,10.0,0.9213821318929905,0.0033565684173458166,"1,2,3,4",0.9205036791310082,0.917693914684278,0.9215444067805714,0.9257865269761039,
nested_inner,5.0,svm,Linear SVM,2,2,0.1,0.9371072788338938,0.0037234734651012446,"1,2,3,4",0.9356495911597618,0.9329507449739689,0.9417076262187709,0.9381211529830735,
nested_inner,5.0,svm,Linear SVM,2,2,1.0,0.9433244046327905,0.0044033142109064635,"1,2,3,4",0.9401174716917826,0.9410812400858017,0.9497910800773424,0.9423078266762355,
nested_inner,5.0,svm,Linear SVM,2,2,10.0,0.9355277084548405,0.0026562378783644455,"1,2,3,4",0.9328538986635383,0.9347665688927966,0.939186673311295,0.9353036929517318,
nested_inner,5.0,svm,Linear SVM,2,5,0.1,0.9366837645934882,0.003993361760669154,"1,2,3,4",0.9362939200061653,0.9312352017967556,0.9402952466657288,0.9389106899053037,
nested_inner,5.0,svm,Linear SVM,2,5,1.0,0.9399278143190675,0.003320542461111109,"1,2,3,4",0.9404743370520776,0.9350821361386058,0.9422467345967358,0.9419080494888503,
nested_inner,5.0,svm,Linear SVM,2,5,10.0,0.9258658874948311,0.0025697017223257064,"1,2,3,4",0.9252967451629538,0.9225042091637401,0.927351912236576,0.9283106834160547,
nested_inner,5.0,rf,Random Forest,1,2,,0.9223644663809281,0.0025426379854977537,"1,2,3,4",0.919948287817879,0.9205571331981068,0.9253043605152277,0.9236480839924986,
nested_inner,5.0,rf,Random Forest,1,2,50.0,0.8863883063817906,0.0033777033155981927,"1,2,3,4",0.8821194024198393,0.8867984960213913,0.8903658339920562,0.8862694930938753,
nested_inner,5.0,rf,Random Forest,1,2,100.0,0.9039643936276794,0.0024899317563470344,"1,2,3,4",0.9015559202574965,0.9023565605027533,0.907008898695317,0.9049361950551509,
nested_inner,5.0,rf,Random Forest,1,5,,0.9176877566885394,0.00252773831669556,"1,2,3,4",0.9162317174299888,0.9148774116906939,0.9199779143417803,0.9196639832916947,
nested_inner,5.0,rf,Random Forest,1,5,50.0,0.8835823693862714,0.002698559216412652,"1,2,3,4",0.8817664074363856,0.881624479608619,0.8874179661968484,0.883520624303233,
nested_inner,5.0,rf,Random Forest,1,5,100.0,0.9019714865941425,0.0007971440523502906,"1,2,3,4",0.9014830754622867,0.9030993400042581,0.9019610177456667,0.9013425131643588,
nested_inner,5.0,rf,Random Forest,2,2,,0.9210979741702285,0.0014469549449456416,"1,2,3,4",0.9213668346262766,0.9194822365427768,0.9229313917977873,0.9206114337140738,
nested_inner,5.0,rf,Random Forest,2,2,50.0,0.8785215409210232,0.0023832140991985576,"1,2,3,4",0.8766277926918946,0.8766118650955472,0.881557485496031,0.8792890204006201,
nested_inner,5.0,rf,Random Forest,2,2,100.0,0.8978830015153543,0.0019106501731039971,"1,2,3,4",0.8956087511445772,0.898053085101708,0.9002649063520247,0.8976052634631069,
nested_inner,5.0,rf,Random Forest,2,5,,0.9172731374060814,0.0028144385261021695,"1,2,3,4",0.9146031511270261,0.9150912627396903,0.9199265668287684,0.9194715689288404,
nested_inner,5.0,rf,Random Forest,2,5,50.0,0.8791955158758737,0.00357038641396123,"1,2,3,4",0.8777720923184814,0.8754379139204815,0.883868786140238,0.8797032711242945,
nested_inner,5.0,rf,Random Forest,2,5,100.0,0.8978040989234994,0.0017419593407049648,"1,2,3,4",0.8958335428742927,0.8968594731094731,0.8994600774990801,0.8990633022111523,
global_group_cv,,nb,Multinomial NB,1,2,0.1,0.9307327892842533,0.0021309256144003653,"1,2,3,4,5",0.9297886148672418,0.9285201782081149,0.9342019114193698,0.9309591633237531,0.9301940786027865
global_group_cv,,nb,Multinomial NB,1,2,1.0,0.9343832287719371,0.002205699958007891,"1,2,3,4,5",0.9365807583684679,0.9307739441930618,0.9350434959293364,0.9340933684380938,0.9354245769307257
global_group_cv,,nb,Multinomial NB,1,2,10.0,0.926247992349405,0.003034323187388391,"1,2,3,4,5",0.9264511739952725,0.9216855083221547,0.928105162513488,0.9296660277364682,0.9253320891796413
global_group_cv,,nb,Multinomial NB,1,5,0.1,0.930077772067777,0.002089133707628985,"1,2,3,4,5",0.9300410518289719,0.9266876510398645,0.932385001675526,0.9305551884645317,0.9307199673299913
global_group_cv,,nb,Multinomial NB,1,5,1.0,0.9325522104144763,0.0025678553004631855,"1,2,3,4,5",0.9336032480576969,0.9281686023785287,0.9328538943045643,0.9348955045493186,0.9332398027822726
global_group_cv,,nb,Multinomial NB,1,5,10.0,0.9260872739801757,0.0026351545136111217,"1,2,3,4,5",0.9256942304425313,0.9226637564739799,0.9273699724980908,0.9297042751108977,0.9250041353753788
global_group_cv,,nb,Multinomial NB,2,2,0.1,0.9374511742302882,0.0027240857631729244,"1,2,3,4,5",0.9341944587704801,0.9378883762537507,0.9415943100576625,0.9361398750888024,0.9374388509807456
global_group_cv,,nb,Multinomial NB,2,2,1.0,0.9382730368241312,0.002445531119615787,"1,2,3,4,5",0.9374940917544798,0.9364917999159699,0.942165163129908,0.9390401111452623,0.9361740181750362
global_group_cv,,nb,Multinomial NB,2,2,10.0,0.9269293615098146,0.0023469430914871054,"1,2,3,4,5",0.9257448185518128,0.9244086317162766,0.9289645877160835,0.9298546806161737,0.9256740889487263
global_group_cv,,nb,Multinomial NB,2,5,0.1,0.9348471782564826,0.0027490817002956422,"1,2,3,4,5",0.9326369311674145,0.9322782828128175,0.9389770099253268,0.9343118706449145,0.9360317967319391
global_group_cv,,nb,Multinomial NB,2,5,1.0,0.9349875515661324,0.0018288587135154488,"1,2,3,4,5",0.9345264221036147,0.9336313846395856,0.9374961978883607,0.9361902271617731,0.9330935260373274
global_group_cv,,nb,Multinomial NB,2,5,10.0,0.9266915648676383,0.0029751342265695864,"1,2,3,4,5",0.9251545032278381,0.9239464214519758,0.9292957424168032,0.9304731705856883,0.9245879866558859
global_group_cv,,lr,Logistic Regression,1,2,0.1,0.9082848847534735,0.002143896097814676,"1,2,3,4,5",0.9094862821978194,0.9046924621603265,0.9091958498149524,0.9100523289618192,0.9079975006324503
global_group_cv,,lr,Logistic Regression,1,2,1.0,0.936222979413485,0.002553364509507352,"1,2,3,4,5",0.9366038454940623,0.9337694825946472,0.9397825959542678,0.9372312773610978,0.9337276956633495
global_group_cv,,lr,Logistic Regression,1,2,10.0,0.9422027823495247,0.0014892295235462557,"1,2,3,4,5",0.9428499692032548,0.9406995452336363,0.9444231441088208,0.9411132162597604,0.9419280369421508
global_group_cv,,lr,Logistic Regression,1,5,0.1,0.9101759680086173,0.0016579794042263826,"1,2,3,4,5",0.9110982535575668,0.9084596956415212,0.9113402639259979,0.9116901121304791,0.9082915147875213
global_group_cv,,lr,Logistic Regression,1,5,1.0,0.9367034441728739,0.0025091101569014057,"1,2,3,4,5",0.9363429559693466,0.9342886265846538,0.9404414865871285,0.9377688220262641,0.9346753296969768
global_group_cv,,lr,Logistic Regression,1,5,10.0,0.9408870997464067,0.0019326519409885417,"1,2,3,4,5",0.9423394373462106,0.9394177132867878,0.9427449315587753,0.9416289978126371,0.9383044187276228
global_group_cv,,lr,Logistic Regression,2,2,0.1,0.9066982575160178,0.0013581075414205374,"1,2,3,4,5",0.9062954966540244,0.9053864830415603,0.9075937269372506,0.9085838588699696,0.9056317220772847
global_group_cv,,lr,Logistic Regression,2,2,1.0,0.9376918034246053,0.002903489540968812,"1,2,3,4,5",0.9371224573538104,0.9348410732648764,0.9417447363335807,0.9394542774055665,0.9352964727651926
global_group_cv,,lr,Logistic Regression,2,2,10.0,0.9464302831928304,0.0031498947254610227,"1,2,3,4,5",0.9455752794612591,0.9439690435497696,0.9516018142754834,0.9469914031189004,0.9440138755587391
global_group_cv,,lr,Logistic Regression,2,5,0.1,0.9099791316959248,0.001802465497873922,"1,2,3,4,5",0.9095044235707663,0.9079644512480334,0.911760765522962,0.9119588265385448,0.9087071915993178
global_group_cv,,lr,Logistic Regression,2,5,1.0,0.9379309975649978,0.0027437617902278753,"1,2,3,4,5",0.937241777346977,0.9346922791438197,0.94122907378914,0.9402550235206961,0.9362368340243562
global_group_cv,,lr,Logistic Regression,2,5,10.0,0.9439557619233276,0.0024383106521553366,"1,2,3,4,5",0.9450667253440568,0.9423925511636075,0.9470561403528235,0.9445005091297741,0.9407628836263768
global_group_cv,,svm,Linear SVM,1,2,0.1,0.9376154213644645,0.0028298497574131276,"1,2,3,4,5",0.9373610361575823,0.9347908427866891,0.9417277793691556,0.9389075640009246,0.9352898845079707
global_group_cv,,svm,Linear SVM,1,2,1.0,0.9413975164913687,0.0019327416768750844,"1,2,3,4,5",0.9433656447453453,0.9400465464598631,0.9436570325871603,0.9399475141238076,0.9399708445406673
global_group_cv,,svm,Linear SVM,1,2,10.0,0.9269192818236391,0.0017929966407549765,"1,2,3,4,5",0.9271469628383068,0.923848160164443,0.9274543050832698,0.9276124722815148,0.9285345087506607
global_group_cv,,svm,Linear SVM,1,5,0.1,0.9377528903960417,0.0027049734193056165,"1,2,3,4,5",0.937241777346977,0.9349198160279493,0.9412034475780412,0.9398290218056318,0.9355703892216094
global_group_cv,,svm,Linear SVM,1,5,1.0,0.9402335041216661,0.001323087105857058,"1,2,3,4,5",0.9415507421870157,0.9392780797539364,0.941711504333131,0.9398021377899801,0.9388250565442673
global_group_cv,,svm,Linear SVM,1,5,10.0,0.926166917987203,0.001130340338525311,"1,2,3,4,5",0.9261430394333615,0.925290740121113,0.9279830857744873,0.9251501477811787,0.9262675768258739
global_group_cv,,svm,Linear SVM,2,2,0.1,0.9397949379746358,0.0036146878657167254,"1,2,3,4,5",0.9382824262171627,0.9370497732321253,0.944998884435914,0.9420523230904672,0.9365912828975097
global_group_cv,,svm,Linear SVM,2,2,1.0,0.9461594917999211,0.0030713901354978068,"1,2,3,4,5",0.9470228403933217,0.9435941866061417,0.9508419908531421,0.946090483020545,0.9432479581264549
global_group_cv,,svm,Linear SVM,2,2,10.0,0.9378446438539934,0.0016857812769431805,"1,2,3,4,5",0.9366505598567623,0.9373759215401292,0.940233153725337,0.9361118295523697,0.9388517545953687
global_group_cv,,svm,Linear SVM,2,5,0.1,0.9396914940962381,0.0032505810334740124,"1,2,3,4,5",0.9382761064066707,0.9357173382939048,0.9436900856763459,0.9423249797699578,0.9384489603343107
global_group_cv,,svm,Linear SVM,2,5,1.0,0.9433083996401163,0.002299701358455258,"1,2,3,4,5",0.9449402002122238,0.942010618959285,0.9456194254440078,0.9439819384046377,0.9399898151804273
global_group_cv,,svm,Linear SVM,2,5,10.0,0.9283948369690709,0.0014512704424796932,"1,2,3,4,5",0.9270184129208446,0.9299445228352683,0.929937221291567,0.9279098435559876,0.927164184241687
global_group_cv,,rf,Random Forest,1,2,,0.9249622463138879,0.0026606584699647028,"1,2,3,4,5",0.9236449626123906,0.9254393844373636,0.9263994272747839,0.9281357454785093,0.9211917117663919
global_group_cv,,rf,Random Forest,1,2,50.0,0.8877659352679295,0.00337869209793865,"1,2,3,4,5",0.8856151192560102,0.8858454310251094,0.8937270832351247,0.8869369645630647,0.886705078260339
global_group_cv,,rf,Random Forest,1,2,100.0,0.9063811959191777,0.0021838846903080144,"1,2,3,4,5",0.9053335032496496,0.9048925022814149,0.908871981060916,0.9085901449792871,0.9042178480246204
global_group_cv,,rf,Random Forest,1,5,,0.9200062074536565,0.004869135272667853,"1,2,3,4,5",0.9196449121285531,0.919541894159738,0.9255186678985585,0.9228162891759012,0.9125092739055317
global_group_cv,,rf,Random Forest,1,5,50.0,0.8858032035959296,0.003959943601835779,"1,2,3,4,5",0.8811962270655918,0.8854617384887544,0.891808214905984,0.8868185268022057,0.8837313107171123
global_group_cv,,rf,Random Forest,1,5,100.0,0.9033776054828178,0.0036740133532499166,"1,2,3,4,5",0.9027635362004142,0.9051233021877121,0.9061485390728958,0.9056260805778343,0.8972265693752314
global_group_cv,,rf,Random Forest,2,2,,0.9240366656724367,0.0023925912759828532,"1,2,3,4,5",0.9264340893197264,0.9245291147297865,0.9254668932111669,0.9235395409802358,0.9202136901212684
global_group_cv,,rf,Random Forest,2,2,50.0,0.8785443342346959,0.00456502216890071,"1,2,3,4,5",0.8798129445535812,0.8717366494693661,0.8832249531321785,0.8815355045706612,0.8764116194476922
global_group_cv,,rf,Random Forest,2,2,100.0,0.8993348552802469,0.004710518183191474,"1,2,3,4,5",0.9009261499737987,0.8952763590811885,0.9052625682639348,0.9013879158744098,0.8938212832079034
global_group_cv,,rf,Random Forest,2,5,,0.9203525081433824,0.004283111611927339,"1,2,3,4,5",0.9161799095187216,0.9203882899790311,0.9268735423083222,0.9214628099173554,0.9168579889934815
global_group_cv,,rf,Random Forest,2,5,50.0,0.8818022540561714,0.0028965956322556828,"1,2,3,4,5",0.8815890060302772,0.8837706036373463,0.8855363615410435,0.8796197543222011,0.878495544749989
global_group_cv,,rf,Random Forest,2,5,100.0,0.9007682590290532,0.0025633915991900213,"1,2,3,4,5",0.900709627806012,0.9019911586315409,0.9041098209397526,0.8998321004294887,0.897198587338472
